order_id,product_id,quantity
40186,51373,82
24889,49014,63
86564,23016,39
46002,9036,73
43116,3258,78
15563,32281,35
78555,78625,73
69265,86954,55
42213,13130,47
90715,96577,9
37084,82524,90
65501,18907,44
20290,63613,87
66621,43318,77
77561,59968,45
14781,29143,1
8753,4997,22
34823,87571,47
47550,33333,62
15410,66811,82
6822,33053,56
14310,46237,34
389,91256,11
38719,86113,29
94639,6623,82
82230,75575,74
15046,27179,91
11308,38147,72
98254,43206,86
66944,23829,82
1482,41062,98
21605,5263,60
16883,64036,90
76340,33306,23
88396,85994,45
87197,67902,35
15805,4060,43
66395,62211,33
50588,52237,55
28697,39933,87
35158,2800,97
15193,63487,11
19199,7268,53
27678,51567,22
51419,13785,37
22662,94889,32
96239,43088,93
19806,85993,21
1423,49920,26
37147,29161,36
13724,78886,20
98224,78773,86
70336,77641,7
48492,74711,12
35080,62155,99
95774,39616,6
13269,51926,18
72554,40491,14
97111,77416,78
5873,39088,6
56988,83781,86
56095,91687,64
2996,1721,19
56686,63194,60
47319,23893,16
43767,85839,65
94005,37130,1
78931,61436,27
84818,90234,80
90309,97803,42
84793,12026,62
99443,46280,49
57267,56784,20
58856,31125,94
63068,67793,59
37381,95649,47
94872,30870,70
63947,73261,58
44033,44984,92
96543,16426,55
82635,5103,39
15781,46261,91
47451,93674,67
67432,15844,5
78274,75520,66
11604,42327,96
40864,47273,94
49176,15073,70
42861,40407,89
13999,40839,51
11063,82622,15
27366,21110,2
98295,67891,85
79860,95309,51
57558,86026,14
18878,60566,94
225,17332,62
62722,47729,70
55761,6290,75
18540,76667,50
81658,97509,24
45307,65027,29
20429,41355,46
81043,27864,14
20812,11340,31
20520,47138,98
23069,13334,96
91080,59246,41
64652,48718,63
59387,20637,97
6852,56462,68
90556,94547,1
50840,33628,75
65973,835,44
96231,27256,96
79810,38248,47
62500,39547,86
11067,14569,17
2220,34010,83
34956,54807,67
40830,28309,89
92556,47902,95
67584,43562,99
60727,86701,41
20805,93732,36
82202,89054,70
21053,55712,9
88348,21359,69
17290,7510,56
20358,44038,61
95479,40367,89
20701,11671,71
51198,19994,29
31588,97867,95
85365,62414,18
71060,63143,17
96041,64659,28
21388,20195,14
80108,73797,43
95566,61785,31
15473,63774,85
61114,42502,21
55204,33777,48
41745,91952,9
37208,1338,77
22729,84559,3
55704,89224,88
5164,72589,97
46436,61952,50
83337,84342,90
30483,81536,21
29823,82726,37
275,34921,94
96096,40677,80
317,88528,71
15326,52873,81
95436,76059,99
92744,595,25
81691,28372,84
98664,47738,65
71856,20307,59
8423,20401,43
40713,36731,58
52467,52811,46
7439,73516,41
44756,6443,75
71759,80746,4
23365,87446,6
74308,36091,59
52967,58728,3
45547,71415,55
89777,74765,34
52998,37355,58
54497,6490,16
90923,36997,90
15479,24731,73
61953,58634,70
83748,40518,31
69390,16310,24
22539,76424,98
13375,11303,19
24656,49301,9
12071,32867,60
36417,69914,1
72363,2742,63
10659,51801,40
76478,48174,9
90519,5164,99
15637,41289,67
86756,53556,37
1945,42830,59
95963,59352,30
84377,36402,78
24618,95391,67
4784,66378,30
28469,30071,2
57319,64277,96
93692,79165,40
11031,46835,58
21009,83068,73
19667,91785,43
56060,43864,7
95811,44437,56
34079,40732,61
95168,47641,71
13592,66332,24
75522,93950,22
26350,94528,47
81786,47614,92
9498,23046,12
81588,72011,35
6043,70842,33
47945,69770,2
77128,52792,65
18944,82846,29
7637,10101,89
89563,80322,13
56969,9309,77
56076,85298,18
84945,94268,33
47861,49714,88
49291,75451,93
8998,47069,36
38912,54069,80
86918,87272,51
30574,41819,82
91253,42058,18
81578,21649,18
64262,32769,11
80461,57537,58
58522,25904,41
47363,95449,18
87595,6663,11
14193,69899,1
39640,88210,15
27340,39462,46
78081,3099,97
83064,61715,35
92414,26838,84
44416,57142,1
46537,34846,13
98516,10620,24
66485,5521,60
79298,79343,67
8763,19563,40
33537,23068,5
92011,96205,12
38351,83459,13
23716,92125,89
17344,75255,44
2238,88181,87
99107,65326,68
61126,87127,80
80072,35448,29
82183,11886,39
44502,40194,29
15298,83933,12
74457,64208,83
59647,34315,71
86041,17144,18
13441,7939,47
70231,87520,70
71938,72543,6
7487,94759,43
89209,92490,85
15218,83966,62
73437,83464,61
74770,24539,75
86565,92451,80
71296,27817,57
37865,35968,51
97335,12036,31
65726,70749,39
65595,10216,57
32388,17611,98
13551,14492,31
21666,73558,28
93811,60661,9
58578,66900,3
58813,29714,37
59745,77193,56
46258,96725,93
68540,95107,46
64303,5070,76
57671,95789,78
29792,35473,54
1002,99959,38
43734,98598,62
54067,56469,2
42192,82025,23
91243,52978,29
80524,20481,52
59820,4498,80
38383,90163,92
9566,37421,34
57628,4043,12
58456,70345,22
71328,63544,86
88464,4985,95
51838,28057,45
64429,44431,5
8406,93146,90
92025,13391,29
37577,14126,44
20555,22063,73
14560,95425,11
68471,2565,90
1274,86855,23
14603,50125,12
39771,2659,95
96232,51192,65
42997,52703,97
15891,92151,15
24524,64492,69
12962,86561,12
33292,93771,2
43164,1388,70
15367,68114,36
87480,92422,18
25014,8374,70
37338,39608,53
41306,7611,36
74883,16537,89
40808,23231,6
59971,16626,46
37490,97288,62
77120,80372,45
84800,44335,12
42683,7502,72
21565,77035,57
13064,8858,8
46705,59261,49
52119,45171,41
28450,36227,38
143,30067,53
84703,11806,58
9090,67370,33
99564,13423,54
9749,41064,68
40887,68374,77
17869,81867,39
20750,64215,98
72325,30694,23
37283,99485,4
89334,91595,63
80163,82174,7
84820,58232,31
99703,91892,71
15402,15666,27
92802,52875,35
166,40527,24
13140,92636,14
6666,95909,82
60298,78235,61
38509,99935,57
89401,82798,37
57930,53146,47
2353,3250,7
93489,6830,82
29019,44531,1
57363,5715,8
90785,95806,5
74007,60339,2
79181,87862,51
92801,44065,38
23009,87445,92
29328,11079,29
15693,60371,18
81560,35396,93
75122,9247,99
35856,89660,48
31255,25778,57
92937,44614,5
50635,67745,58
1135,92453,37
35925,50862,73
20068,92069,99
19448,35093,67
33028,55888,22
50443,21359,94
77378,42753,29
65430,26363,57
57288,8784,73
35432,88956,73
48490,50011,60
95063,29815,94
39620,67752,20
265,52033,15
80891,146,25
15416,73412,95
80630,9686,8
33305,2616,61
83302,69222,48
51473,42431,76
18308,17166,28
80777,93642,45
10520,15,67
65028,82389,3
78090,6222,60
41731,85773,79
85746,79093,70
2142,33115,83
25300,85259,41
35448,66504,52
55432,19375,90
29157,12430,91
6655,87028,51
33808,80948,31
91599,53803,83
25901,75959,69
97661,83480,74
34472,68663,9
32825,49238,62
68699,42144,80
45793,77761,49
84674,58402,50
93623,98132,21
20244,58803,14
37306,10315,77
93196,38613,71
1789,80443,33
60091,32994,78
15622,12012,28
68085,88732,64
68453,57856,63
62944,63036,29
84927,36162,54
32438,55830,77
96961,68004,43
99590,21438,22
53932,9356,74
54334,952,99
21281,40977,59
31519,93711,22
42621,60338,61
20261,920,96
3648,30365,43
86237,17740,62
44947,40096,42
19065,9436,29
84088,48091,64
74669,99059,54
71582,11107,21
181,60226,53
81799,56505,50
1958,74327,95
85007,71279,52
39797,57971,67
68254,24230,6
69794,58084,2
262,77519,20
20491,22154,89
72735,80567,72
98038,40058,14
43809,83241,27
75614,6720,24
9280,17945,5
17402,18931,68
62742,32333,2
29521,43520,47
71712,17418,5
36767,35392,57
75306,39489,14
84192,49651,43
21774,18963,58
27039,87876,84
28782,5037,19
42806,53614,1
8954,68529,45
70234,14560,88
56638,20512,97
62028,22215,84
42697,72770,85
15214,46245,12
41311,76728,18
42550,53029,77
74200,41039,4
57406,15682,66
69489,19353,83
20489,71884,81
2553,94521,7
3612,80860,8
35531,85502,33
71420,24059,78
81671,882,96
98500,82755,17
68326,19967,94
25384,85210,19
92415,78435,99
62685,93912,76
62492,78017,98
95725,67603,39
17368,55159,83
51440,97245,10
82930,58308,35
13121,67494,63
36316,11107,94
65057,7646,78
29046,18231,64
37355,40713,19
63591,90945,55
2366,38019,39
24407,41148,74
38038,30,79
7852,15799,80
44692,61553,67
57835,26091,33
31817,31141,80
28819,88762,70
57519,8994,77
97241,88051,49
88695,61679,50
44126,34462,9
31363,76189,39
25756,94238,6
46449,18408,82
78804,14210,85
38473,44337,75
13306,59846,47
10246,78842,72
94125,49923,68
49168,12132,45
82151,25378,97
27178,11601,46
16567,62492,96
69480,56305,2
89272,15945,23
81426,16392,23
51518,59317,41
61852,85881,21
56968,74046,33
14722,88214,29
75503,83400,59
39728,76663,54
63513,75133,54
75450,22224,14
42052,26312,43
9110,99419,31
54666,92154,18
18555,84104,82
93885,3413,65
45015,73877,95
99914,88165,4
93433,498,32
54708,21789,94
32499,937,77
92876,52131,68
42752,18720,76
87940,50143,21
75984,98044,61
90968,20309,98
22124,82456,14
92007,62694,9
52763,10192,22
36603,89022,61
23982,18975,88
86295,5478,8
65298,77468,25
9180,5602,14
96050,9286,42
11958,63723,20
29181,91700,50
74767,65189,6
90793,58082,91
49552,89190,68
65407,42157,87
85999,56908,73
31499,76919,40
27259,7370,23
29429,14853,75
72633,30391,5
31293,32551,76
29785,28455,53
6524,98729,81
91915,48607,18
91300,49232,21
74884,43036,23
47400,22781,34
27327,99623,3
16132,80403,6
51635,1515,19
68777,71416,16
91430,43026,11
60388,4564,37
52625,78503,94
11595,6309,27
6062,55623,78
11984,95721,17
45671,30956,9
75483,41603,38
78985,38985,74
38733,68855,32
99036,17690,70
27947,27106,65
35133,14528,5
49264,20834,10
99829,20804,69
96465,22415,73
66077,95255,16
76118,34674,26
43789,12319,39
96714,22910,96
54848,46792,78
60943,24479,71
59809,92638,57
68361,27979,43
12419,18851,9
1452,63347,95
81113,5702,50
52155,66529,46
98872,55478,51
93084,25303,14
52749,12451,92
46277,45080,15
95099,9813,55
43527,59157,81
34447,12913,58
31528,9022,40
79564,25184,11
19967,70903,13
104,99500,45
68120,80429,5
37534,87141,89
29425,84535,59
7469,63461,10
78568,30442,12
30793,3900,58
16535,45476,12
16465,9711,20
2184,48176,54
15337,2579,81
72358,39436,52
8378,61384,10
14574,77894,65
20774,10476,93
56055,92661,18
4482,13241,96
14984,98916,58
4187,44860,86
18381,38036,66
14969,42807,87
80076,60417,68
29537,16401,67
93742,14475,47
65702,56570,20
29774,4925,53
52570,23202,90
15529,29861,27
41447,42423,26
77241,1222,28
28118,7555,5
21511,46278,48
72864,87829,3
2964,39259,77
11709,77380,73
79000,76856,63
8018,1350,24
28140,77384,77
26881,18656,42
38018,36050,87
8378,65224,38
54201,38857,33
9483,80474,43
56808,57135,45
4995,77034,29
77338,69632,21
92008,13309,46
63224,74469,87
69456,88381,21
89704,57265,68
33484,40984,11
54503,84059,71
82538,79165,13
95248,16782,23
43522,10696,53
74814,91517,83
69468,59695,60
86066,75217,75
65059,23349,60
78858,42313,12
18716,61478,85
30065,14714,73
40041,71886,93
19436,45276,46
96390,23538,74
93455,38253,19
38382,50401,99
53349,45395,12
41149,60612,97
49259,8577,99
74983,56858,51
55870,5532,43
65023,21703,60
5401,84610,42
13929,13485,61
93154,94154,38
48296,41235,75
17512,12166,24
8747,38828,22
34539,68155,62
78725,84650,94
90880,50931,80
14609,74586,48
5741,28788,22
53473,62225,16
12694,85449,37
58991,10387,45
15939,43245,48
36332,85255,40
40574,25130,47
43628,56373,73
46411,2332,70
47751,30575,37
32707,31266,62
2505,28749,66
5766,48815,41
85681,60743,69
41173,63168,43
32635,83016,70
64287,13173,52
78896,33784,57
11557,67956,21
55491,98003,4
13051,96194,53
92200,80587,59
68790,34044,69
24455,6035,4
93420,646,74
71173,72957,68
85256,8083,28
61498,40939,73
16045,23317,47
18153,66630,48
86788,96423,50
4842,88829,64
12233,88878,58
8346,88416,11
92709,6844,24
6692,29347,2
57804,11939,50
77140,99634,49
17850,80510,87
98675,76499,86
98839,59966,65
24445,92168,99
62297,20585,47
66496,3805,31
68708,31149,25
24250,62716,26
53110,95649,77
92020,55649,98
65645,79424,95
47499,22493,46
27449,72964,1
72517,62771,31
25267,29307,1
70621,67898,12
39392,24702,86
33000,47348,74
79002,82416,12
87565,92714,20
9801,46618,9
23550,77461,53
62489,80085,59
69823,52167,71
52741,90734,6
50444,9396,14
31072,55692,84
78936,39175,49
37368,43034,38
77104,59036,68
7213,87432,46
28083,69122,49
53781,41416,27
43350,9663,92
29557,87527,65
49951,63609,41
80542,96512,6
55082,80530,6
97808,14561,52
33685,29134,10
78143,9146,95
36453,46973,98
74508,25103,69
3028,2657,83
60276,93896,36
50924,71658,51
41986,92282,12
74419,2260,63
86762,72934,71
23121,98085,65
55363,37290,62
35400,87936,5
41338,21761,78
61164,53556,72
88157,40814,59
9307,17435,47
29781,63752,83
59253,79242,62
79754,28441,5
37661,57842,60
67573,87182,30
45295,96217,29
21690,91535,27
79155,10284,6
49803,51076,39
89692,41985,68
6870,41192,90
10665,11279,17
31702,42217,77
18874,6338,55
32304,73123,73
34441,32782,86
11304,2969,42
41094,58975,67
49779,934,69
34618,77768,78
78867,79796,19
34394,8174,36
12088,75339,26
99646,54730,11
61746,80087,83
63403,96606,98
5880,39111,37
11254,66010,59
18263,2289,23
14141,27132,88
26009,54651,74
13896,69378,78
73661,4987,72
81277,70013,43
90926,37229,17
43206,12153,39
91707,52619,12
90360,45789,57
40891,42479,82
60989,25856,86
31903,3411,26
92940,92208,3
76505,79285,59
42846,35739,83
56189,80539,52
34861,13406,69
32236,53771,72
44855,47089,96
40288,83231,25
69939,23020,39
95569,7491,36
87476,61518,98
94015,15644,98
45754,35693,37
19877,1917,27
36055,14582,3
32424,34963,50
91877,43378,19
9405,63712,9
5415,25731,96
46507,21658,92
88356,34658,78
24572,69632,52
93411,86115,30
35690,51152,54
90509,71902,8
86922,37643,58
81377,4132,41
10337,93878,63
16984,18051,75
64736,70399,77
35672,91086,33
83557,12408,94
29651,57119,20
82457,5200,56
48758,68114,13
73286,61966,40
27347,84744,53
88557,54550,82
32652,86505,94
68779,86546,76
73211,10010,68
52598,41897,1
45072,43538,88
28535,29541,19
72441,30279,37
67670,67504,96
47014,85916,15
65004,4343,50
65563,64848,49
96475,4931,19
24989,49329,24
20621,69992,23
26681,61107,30
29363,22433,77
3512,79904,96
78048,22385,70
64618,40906,22
1445,59192,78
59545,15345,84
25047,14693,64
24473,93550,42
24608,31758,27
67095,93659,48
3789,74481,27
73903,19188,26
67904,95104,42
32925,5376,76
53386,10090,19
61659,73137,71
18733,54795,23
83836,63027,96
70697,8675,94
30812,45996,96
35301,7723,26
83913,25267,55
87307,15871,11
1436,88195,35
34940,94959,52
13435,70552,58
91518,85880,10
6245,35606,8
27903,99710,15
43905,86221,78
90493,133,25
61749,45328,86
31742,61625,64
99112,53131,22
85493,5500,68
78851,98401,52
65334,61191,87
52321,12056,50
19804,10197,80
79194,16381,80
29066,31923,12
8190,20165,31
86347,66175,27
22220,18568,14
70871,8587,47
59019,95417,16
42766,70910,23
51522,75109,92
6375,50627,79
64090,97621,61
18479,90984,83
16237,55951,36
37443,14981,18
93149,61657,51
9721,38344,74
59240,87547,35
43469,77766,79
80546,24528,80
29406,14034,38
13173,39408,9
87517,69365,51
12797,554,86
21714,88485,47
3419,11529,24
75930,57685,95
58882,26802,9
8865,97538,24
67300,44699,46
86144,95913,51
94625,14915,2
21479,16615,19
23182,12459,80
83575,51868,49
70754,70805,66
2509,90832,11
71392,37571,19
84090,92660,44
78218,24023,50
60363,99896,82
94527,55997,24
76567,43448,38
76226,68800,56
38461,37873,6
13076,59472,57
72774,76501,15
69947,60858,54
49111,67248,41
34494,20039,77
42103,76356,16
20666,36111,10
96246,28052,48
79154,99681,75
21735,67429,17
35752,18516,85
15110,44193,42
87369,57071,48
99274,59530,1
41341,43906,83
8458,90608,5
75168,83955,14
91278,55969,98
37964,7963,4
64891,62764,42
61416,71783,92
72417,60091,36
47022,41267,85
32530,1542,85
6258,24269,70
16449,32968,60
51284,54284,53
13037,32446,89
11128,4496,28
95229,68154,57
11917,3873,83
67288,33164,95
46748,16489,80
56626,77066,72
46652,57186,51
49612,1805,72
95905,6817,44
71125,89158,77
21301,39470,89
46635,27933,84
13032,75343,88
66632,42363,77
36821,12830,90
54283,64025,22
56561,74054,18
88178,17296,37
9066,21221,51
85592,31246,7
57071,97321,39
26095,43686,52
54321,41306,79
18099,52086,48
2047,23618,53
7554,90762,49
93853,70168,10
86001,11512,44
10050,46861,11
59703,30136,13
34165,70268,96
17957,17914,59
89089,26127,86
22813,40107,47
80563,92349,69
61436,49362,43
31142,49963,42
50162,45719,34
12607,83765,71
34451,11952,71
58485,14716,49
77216,38217,74
7753,17253,47
31000,98358,2
48034,4611,59
75594,54470,4
66586,65371,53
94255,5629,17
30479,7063,2
61169,5726,86
86866,45199,2
62695,64740,13
5124,47275,62
20517,12922,43
93376,27103,14
25679,9230,31
42192,98658,64
56266,21633,89
64401,51080,34
23287,31824,60
88312,77605,75
65862,73562,1
3266,75436,96
86295,57542,9
88151,81021,15
81220,82109,44
32240,62766,54
33018,41147,56
3248,85582,7
26719,3598,99
38977,54655,39
80695,79159,13
34213,6871,76
25004,87056,37
82848,3430,72
30252,36030,64
71766,55728,87
89999,65067,94
69325,59042,13
81677,72225,68
97510,14385,25
79785,77396,74
53759,53158,33
89710,45618,78
8887,64351,54
49046,58746,16
18949,79560,76
16923,6448,10
39056,10658,28
42689,15473,3
96915,52951,35
9872,49689,38
34132,55615,45
63022,77445,7
7780,16299,17
94157,55663,31
20015,58912,22
22789,59594,52
38141,37339,70
20232,92791,60
7707,98974,29
93423,84656,82
40980,98741,56
25318,34511,82
99764,11829,71
35121,85951,75
75240,75781,29
96205,98111,43
99952,37564,22
44568,4027,78
47897,33143,68
24991,45538,51
65418,81347,95
42749,20466,30
28638,4672,12
5242,45221,6
88595,44772,66
27870,87922,61
23521,71527,30
12374,11803,8
81790,60345,87
69384,17615,77
41050,49062,38
84350,25651,27
22093,53364,57
6665,2727,96
25157,34727,26
53866,40589,38
34469,94363,29
59499,64668,95
79570,89548,24
17189,20013,18
67917,5670,32
4719,52323,30
95121,59483,7
40321,81667,77
87680,11562,20
73551,34535,62
33667,66644,21
2905,76518,89
52952,71706,74
49343,38596,12
78227,44215,35
55690,96097,19
59389,85814,37
41785,98008,98
53890,46762,35
28574,1385,94
21769,81835,39
94550,56260,33
8668,71034,14
18207,23146,11
92570,51199,94
46820,2607,23
3135,9733,52
32980,5528,50
23446,31276,11
93727,50064,84
32749,28259,63
76857,16043,95
878,2845,69
80984,9901,60
27558,43420,46
16257,12470,3
94002,89308,20
66553,12706,59
31032,86533,67
51019,51960,77
50699,64433,71
54665,90229,57
2714,8219,3
65470,32013,61
92528,30685,55
90045,8212,46
26731,64882,25
69276,21910,40
78987,99228,83
67046,38703,97
31751,89821,77
53026,36031,80
7374,81788,46
40386,14755,56
54610,83696,86
11626,39819,91
97186,40517,7
21393,98328,52
69106,4599,19
67603,75355,56
16802,50410,13
24,92521,47
48268,23945,99
49150,3108,58
85152,24592,61
60685,86596,2
3520,29046,64
90595,58482,74
87698,52848,5
90216,63663,51
28199,41317,36
60595,72604,10
51988,53338,7
9347,65966,14
77467,64299,78
96936,70899,85
96851,32530,99
72100,42086,16
52614,23925,79
28817,74974,32
5737,50557,75
999,89774,21
31841,16143,32
9994,62437,29
15958,78680,92
81676,31878,35
7728,94258,23
81106,35562,54
18367,33276,1
32370,54939,45
59167,90832,19
19283,1437,71
67764,68042,82
88495,37529,96
60285,68497,92
32495,81873,60
49599,86847,62
1266,69711,18
31276,88062,15
55939,78724,99
88631,22469,81
7084,97763,66
86643,15265,28
75916,12147,8
7005,59847,73
15691,9789,49
71488,26760,65
12430,58469,12
90743,13651,68
469,17724,73
66082,20122,36
76042,19104,26
20637,43109,35
23926,76240,13
34087,56179,81
13412,17044,59
68798,53212,92
83589,29499,94
50471,48364,7
58364,8041,71
91501,30448,94
87807,14999,71
80971,86849,52
14696,65941,94
39710,94312,62
31992,78077,51
7236,89725,22
59277,28117,71
74013,46804,55
66185,7770,47
54446,24743,2
20127,11209,52
46194,86935,12
64546,66796,24
78272,22161,62
40004,2299,26
70857,54963,24
15263,19096,77
89688,83244,47
58273,21920,36
50106,21291,59
23618,77942,12
42905,64672,29
73488,76318,76
87210,35161,73
56502,88152,32
64923,35245,74
87186,14630,22
54108,91376,57
40985,44286,81
11804,15501,81
98383,35008,65
52693,663,39
53602,76327,6
45243,5824,48
43068,16778,41
55566,97004,79
44468,94833,79
12084,46294,66
1613,53525,68
16415,37440,71
8353,13942,57
68248,91076,18
45772,34213,46
69052,60805,6
56660,777,88
3035,72500,22
38877,13044,97
37935,79890,63
63716,15915,7
53862,19207,6
46969,42865,79
56771,76980,24
45496,47919,30
72384,35185,69
94079,6681,17
25347,47768,7
87588,90306,90
27887,24541,72
86763,80590,77
21207,15429,42
38675,83119,69
26335,74706,56
70885,54838,41
76206,88558,82
65067,12556,43
90442,23975,68
40660,42464,77
24596,3484,25
65847,35060,78
1339,52110,79
8779,1269,25
22056,83971,6
23899,52464,58
26676,61526,21
21250,38361,60
66837,52315,10
91815,27282,33
71735,58848,44
60160,15522,38
91266,38338,34
85213,35362,31
53179,61121,51
18667,14467,8
78007,68318,20
33516,44173,18
71738,67598,7
52767,30084,20
47530,27095,79
87288,531,74
39551,37582,71
81520,30090,98
95121,69276,77
33082,13234,24
4419,29612,17
23710,80239,68
92114,73658,92
83487,34644,15
23145,28779,82
76043,82299,55
25654,5801,22
50096,90796,87
27052,16143,26
9083,28957,78
88615,49239,25
87795,24723,40
3627,14151,28
65756,72177,67
6719,11892,5
99214,34551,27
79949,9314,37
55783,17332,18
8144,76204,11
52832,42221,74
73828,36987,83
96225,79914,75
74604,17130,64
56341,68814,29
65591,98988,89
80371,35657,99
39500,26746,86
25820,5049,44
40955,90925,45
13034,51819,41
95947,54658,58
42226,78779,15
99590,17315,69
54870,91081,61
18338,10053,31
67813,84339,10
94719,78006,42
56480,65084,34
78598,92308,25
2786,70600,65
58560,4008,98
19854,25762,10
74215,87937,32
72145,88318,98
26605,7813,15
87590,82422,40
71410,3987,75
61718,36735,39
18216,56880,37
76418,18757,7
94274,82872,51
75621,26589,37
8854,39615,42
23995,94832,42
97339,67311,4
85664,3851,82
50702,6068,67
35189,69307,26
82501,20690,57
73225,53492,29
55272,30884,36
68446,76532,24
61548,72445,19
57181,47324,20
89233,74416,74
75844,11914,27
46039,27531,4
46010,43008,26
9077,29752,27
89359,94742,49
72643,53958,90
71026,10215,7
71895,26442,73
99653,21580,40
15110,94884,73
10937,4654,27
19552,98070,32
24208,39712,99
37157,3424,78
87384,99897,93
21824,73810,11
16828,72692,20
92720,58731,6
62959,41208,82
48310,94955,77
6633,69938,44
73077,47225,50
53468,41956,22
79868,996,19
11906,99353,32
790,62051,46
53798,7074,34
55909,66731,29
43450,47156,27
44863,81809,94
90238,83213,83
38986,81723,18
76446,89734,6
75283,36672,13
46479,93904,1
92187,22998,93
87097,86400,11
6505,19990,8
79206,60639,8
75253,97797,49
85161,40169,17
46867,23122,92
95826,9703,20
19674,8138,94
56356,41781,63
39299,74059,98
31351,50319,49
68937,36118,74
42731,7259,96
71069,31473,12
85394,87659,77
48304,74918,15
40312,99847,11
69157,12523,44
17577,9999,61
23288,12628,45
17054,55368,45
27776,52383,78
25134,50571,2
4890,6277,70
15433,97109,57
77605,84500,27
61514,18320,73
78229,55649,97
41059,28604,20
57997,58891,93
96282,57563,25
72822,63650,4
14082,54557,49
67823,83864,27
93177,12455,18
46799,53300,69
63964,11111,14
31068,97472,24
52768,8387,16
46314,82290,26
19714,70562,10
1861,33860,13
76800,7234,93
72543,39523,25
77693,76476,1
63403,19098,33
80945,21337,48
22483,38563,9
64497,65632,70
9280,50525,87
53895,40068,88
83267,25132,62
47046,10961,25
95134,3627,63
69847,24022,44
87490,24628,44
43890,14398,10
89637,31452,22
93008,79593,54
4572,33866,86
52411,69121,20
10344,21763,95
3519,88831,29
81462,80397,12
63393,76070,52
10143,18503,54
38211,83878,80
61121,42490,97
86631,19890,85
94270,90861,19
26002,31383,50
62754,83463,43
99501,16389,55
93518,10092,62
19190,27343,30
26212,30345,81
58009,98546,40
14588,35389,54
57584,51851,97
97178,45540,1
63495,62671,4
18662,18748,80
93583,71176,84
39627,38759,98
47673,58266,24
47818,59572,40
93849,59015,33
3598,36032,31
63100,21697,20
6944,24722,35
86830,96686,47
48495,4726,22
71062,87773,77
43927,69158,9
94138,50184,47
90608,15606,26
1691,99799,73
62451,8712,10
5371,56072,74
39914,55338,81
74217,75813,83
30464,18980,36
72057,23224,7
17753,23793,25
12103,13342,14
66198,63682,77
11430,83845,25
62743,57076,14
76810,88419,84
8690,81134,21
73471,32188,55
82277,89102,26
77649,41919,37
30738,73020,64
71450,71892,20
54627,51812,32
16293,58926,88
19031,19581,67
56558,52723,59
29435,96280,44
36868,8990,35
45464,46693,30
51266,17521,59
74144,92018,96
47662,65059,7
5875,90581,88
20557,42610,63
68636,84991,55
16240,21755,47
43252,10441,76
12266,24423,46
78262,43944,88
37873,79213,31
58906,14215,1
83025,39318,56
88150,86035,13
96670,70567,98
12486,40190,33
55949,73424,22
76827,7386,74
42969,57156,6
26929,42243,55
51890,60660,21
11215,85081,79
90012,2056,70
5707,88363,43
85147,2820,69
8302,75691,4
7494,13929,49
51703,35304,43
32740,38093,29
56011,94776,92
91311,27743,85
61541,94983,27
48797,23766,27
81431,8056,94
73552,11223,97
3109,62569,74
79101,10280,13
68655,11334,37
85911,64066,3
85930,55792,60
76358,18972,81
61225,14425,82
20772,71318,67
37579,42916,80
81461,32666,71
20863,73116,60
3553,43788,88
29120,97537,66
97738,19881,30
60438,94368,20
56906,37320,28
26662,66877,20
77549,43941,95
24446,60232,38
73835,70057,61
17230,3304,14
86194,53902,81
60776,69153,35
14710,98795,82
91885,70789,62
6785,43273,85
38813,97359,3
40879,78893,13
14775,73158,64
91187,27269,63
590,27850,12
29089,34883,51
9502,76981,51
26338,91071,17
69110,16264,87
60460,68799,52
93206,98107,29
56458,47308,18
84775,35190,5
63688,24072,65
70637,55061,53
96703,91194,84
69284,96069,4
82562,96934,70
60337,7035,81
35721,95083,64
38187,7554,64
58151,11427,15
41051,71852,45
58207,51213,91
88724,68689,91
76851,12227,40
34913,58020,27
69774,92171,52
10785,16277,77
64914,94001,69
74604,2801,59
99818,64182,35
96075,93687,45
1180,52773,55
87249,67037,4
33664,52950,68
69070,17689,96
75730,57776,6
87810,10424,12
34846,51612,37
6352,42421,26
30716,46437,31
37596,80565,69
74153,66638,77
80082,1192,99
46677,48218,60
4333,72465,46
60392,56852,85
31508,3471,30
83722,77684,51
77865,37643,42
41128,64954,91
14528,46659,49
86046,19100,40
80309,48464,17
14513,78877,26
33938,68015,20
79800,87753,73
97145,96846,27
58548,15728,16
24978,16384,58
45888,62792,35
5564,75933,96
51237,35199,29
96957,81476,64
51733,55953,60
26631,96956,56
69404,18579,95
79807,69460,96
55765,24614,51
36843,87248,69
34119,69040,49
28455,35086,50
85574,16360,87
73370,64951,20
49779,10038,42
37044,36245,17
12668,74705,19
92860,89983,78
36957,13927,54
45422,29220,12
92811,56735,54
57434,61507,91
90669,24098,62
35634,36041,58
64740,92655,20
98941,61868,94
15991,40866,80
81241,77883,27
76722,96065,63
82680,42723,40
3491,98945,55
21662,18822,46
90148,43345,92
53259,4843,62
37899,97302,27
76618,92041,93
58643,77695,1
66182,12889,25
62611,28199,46
86471,66579,45
77597,12620,11
26014,30760,71
5594,15055,16
44652,63430,42
12117,32440,65
20551,22522,70
64708,377,25
64784,26399,89
74054,50866,18
43651,88650,40
27261,19681,13
62661,98110,74
14226,2357,21
99619,69383,48
19994,39028,32
43088,68763,84
76613,93068,7
50733,83176,86
24818,52790,67
11902,50969,8
17245,72476,82
20000,29648,92
56964,82861,28
