product_id,customer_id,rating
53917,60399,3
24595,69289,4
64140,96948,5
46570,78478,2
72228,82465,1
94858,62465,2
43506,37071,5
67380,25255,5
79891,57476,1
40288,18422,5
15117,46697,3
47050,97995,5
66332,43090,3
35008,2986,2
71024,15405,3
37140,89360,2
70775,91389,3
80548,84526,4
91503,752,3
60038,55397,4
87439,23557,4
33204,16755,4
33995,86768,1
50848,74845,4
5548,68273,5
13479,18689,4
58478,45167,2
40053,33870,5
45253,7307,4
76906,71859,4
36019,42339,2
60040,539,1
24363,73177,5
28998,80630,3
72207,87850,5
67380,24259,5
33713,29130,5
96735,19973,4
55442,91317,4
86815,70026,4
99884,77264,3
70350,7931,3
82402,47114,1
93392,87871,4
28006,53310,4
34450,24121,3
80914,44454,1
16926,41745,2
34450,60522,3
30597,57850,3
8145,53431,1
62446,49521,2
97428,13616,3
15228,63997,1
31495,31261,4
16481,75299,4
27742,54099,2
93271,70118,5
64124,59469,5
97849,1352,3
6562,63170,1
18995,66546,4
66024,25811,3
61653,98928,5
83974,69675,4
92189,82465,2
67380,88315,5
17895,33988,2
83686,74160,2
91588,23056,1
66066,9841,1
92602,7154,2
71024,18247,2
12845,16701,4
92738,72908,2
56344,32697,4
94482,32170,2
52738,46637,4
7283,8653,2
29102,46244,3
31160,48504,1
83273,71618,1
55525,25883,3
303,84756,1
93178,8313,5
50521,31386,2
86696,4046,4
79419,23744,2
54412,99903,1
69639,75585,2
12770,99790,5
11934,86129,1
23284,49472,4
95476,19213,3
33203,66257,2
97291,55236,1
94639,94962,2
88812,25460,4
55294,36169,1
38601,64552,3
18403,23398,3
15073,54099,4
48879,63997,5
35490,414,5
37764,99725,5
18242,73221,4
60669,20116,2
41626,72535,1
33552,76269,1
59008,99828,1
10071,16340,2
78306,10299,5
74251,69794,2
40384,8580,1
3028,3145,4
70210,36185,1
68262,70625,5
20485,2356,5
9785,85613,1
95718,93959,3
85723,37109,3
4143,14763,5
2478,7705,4
70569,55744,1
3418,19213,2
8392,55696,5
20616,42981,3
28692,56429,5
54272,13518,4
47050,11950,1
81542,3238,1
51839,70219,2
26767,32901,4
36459,48313,5
83686,873,3
83653,79582,2
76906,91214,1
62135,13616,1
18764,25105,1
84988,63413,5
3885,52941,1
95640,108,1
67051,15027,1
82003,27765,1
74993,96880,5
90520,41287,4
67051,78302,3
56768,32777,3
13938,62361,3
28305,78433,3
58053,96394,2
93868,81887,3
45053,4147,2
31987,46088,5
38294,59755,5
77617,7355,3
45053,30913,1
55595,77202,3
28706,75585,4
9847,66234,4
49962,18152,5
79206,80643,3
96191,41399,5
83994,63311,2
3177,97908,4
12866,50537,2
76729,72535,2
79206,16149,4
68487,18494,3
10367,83451,2
47847,54099,1
73740,5606,2
21480,81402,1
3418,91802,5
70569,73226,4
56481,62038,4
32699,64954,4
58075,66160,2
99495,42439,2
94482,5948,5
19265,37515,1
1611,64230,5
17757,39867,4
25884,60347,1
95640,91601,5
67324,64620,1
47211,38173,3
57143,65353,1
17514,88673,5
50238,20116,3
95044,48611,3
75897,6938,3
58776,77098,4
85171,37752,1
93449,91134,3
26474,65659,2
61971,7497,3
73569,7927,4
5266,31872,3
97552,36167,1
71119,4704,3
30358,88673,3
35008,76385,5
32363,48483,1
8378,72883,3
26578,79680,1
23576,9258,4
9298,96880,3
15073,49770,5
62982,72930,5
35490,42877,2
74756,94663,3
19679,16340,2
56289,72213,4
87181,27940,5
14968,97950,1
70736,2257,2
40989,1359,3
67725,68145,3
5171,49493,2
61692,46543,4
38947,43224,3
68398,29085,3
97754,23315,4
30991,25907,2
45564,66322,5
24786,9954,4
6763,21939,4
69290,44781,5
31623,60262,1
40707,94786,5
42878,15405,4
50532,43346,3
7069,43867,4
1462,55236,2
61045,10808,2
15117,21342,5
14473,84526,4
85533,59365,3
14686,65891,2
55688,16710,1
94209,43324,2
91157,54840,1
22545,78961,4
59895,23684,1
18994,37791,2
49128,88596,5
18646,7888,4
71853,72156,3
30154,13050,3
54302,10772,1
66024,42339,5
27147,69611,5
37140,36467,4
91541,48313,2
44612,9027,1
68713,97995,4
17149,41648,3
31109,36446,2
11408,80144,2
14575,46354,5
21451,77333,4
91011,74765,2
56007,96419,3
91964,12699,5
21315,75885,5
91325,98205,2
33593,80630,4
64284,49537,1
72458,10483,2
70071,3316,3
32204,13640,3
55156,97681,2
83288,9258,4
8083,85114,4
4288,2986,5
5503,73330,3
97423,62744,5
71897,61313,4
40624,31340,2
11408,87181,5
37989,51531,2
69228,67450,5
15020,53805,4
25149,61228,2
54239,50537,5
93392,52592,2
88802,76321,2
64310,51549,1
55575,97639,2
82512,37500,1
46206,70380,2
96443,60961,5
36314,44539,2
85163,15284,4
48972,91243,2
57838,17087,2
36459,46615,3
36934,47027,5
43644,67746,1
90416,39018,5
99714,80426,4
91465,33141,4
80687,22068,4
16460,12367,5
89813,57724,2
65909,76114,1
7283,71531,4
51424,7033,5
48710,4902,4
14202,94962,4
73985,19335,2
2120,64864,1
75897,59481,3
11915,85553,5
55273,783,3
67578,71618,4
23268,4516,1
66012,57067,1
68922,26384,4
13297,18374,5
64251,77264,1
45680,87646,2
90777,95857,3
99753,87646,2
69225,47047,5
78649,27940,5
27415,7298,4
22709,37397,1
4455,7931,4
13175,54676,4
34724,70625,2
65592,76289,1
73806,27364,5
59569,80072,2
29906,57387,4
74136,4475,5
45680,88673,1
84555,82966,2
25689,96923,2
27027,72713,3
74043,70154,1
14161,5400,5
19580,20995,5
7377,76915,3
55230,25341,5
27331,59469,4
95689,78163,3
54100,49669,1
95366,47129,2
31160,39074,1
15723,15027,5
43777,9846,4
26062,67181,4
89796,4780,2
13462,15022,1
65366,82568,1
92487,56257,4
91246,37791,5
84988,75788,4
4332,5285,5
21315,46369,1
97291,82042,5
81829,96882,2
15020,31736,1
14646,14906,3
54811,69222,2
15057,8313,5
33204,9846,3
28706,80685,3
66475,40889,3
2120,75353,1
5317,47156,5
4486,38760,3
69866,35011,1
21119,30001,2
51845,59370,4
62039,92892,1
8826,53658,2
59407,61016,4
17312,16836,1
15033,57149,3
21451,10874,5
10945,94786,2
26474,77160,4
78908,36169,1
60040,63810,4
64310,83721,3
39552,44848,3
41282,6629,2
61430,82883,1
10213,23315,5
97294,15284,1
30937,43825,4
92602,92503,5
36841,82568,2
16292,3244,3
74431,52536,2
37705,9217,3
82629,58220,1
43323,5285,4
55124,43825,3
5317,69498,3
7359,52598,5
3752,24328,2
48205,99445,4
94134,60607,5
9897,16530,4
74967,50375,2
51776,68273,3
44410,36167,1
91025,16033,1
69458,94289,2
98623,8607,5
70619,46615,2
78649,56937,3
61987,82979,5
25579,45684,2
12879,64954,2
43323,16725,2
13381,25152,5
65293,23264,2
40053,12307,5
97412,80757,5
9645,24259,3
77120,95406,3
54852,49281,2
15924,77928,2
38774,1352,1
98507,24837,4
2507,84630,3
85038,17926,1
1822,83102,4
27232,2935,2
7231,53494,4
78664,49281,3
73806,25255,3
87439,76708,3
97860,39074,4
28692,77333,4
55230,35176,4
75512,57930,4
22059,97874,3
57808,41684,2
42247,37752,4
35872,12725,1
43346,79183,5
32699,48988,5
85954,11017,5
14830,11713,1
15197,47873,4
5042,51112,5
51839,43027,2
10213,75788,3
50306,8507,3
55396,74270,1
72228,72908,5
91246,31653,2
86696,98652,3
5503,49810,1
86521,20889,3
59336,28174,2
78174,15488,5
91954,28155,4
22059,74855,4
77446,94384,2
51427,40357,2
2124,33870,4
485,80072,3
96488,94446,1
23959,4938,2
65592,54149,3
15228,2935,5
76200,62482,3
32519,64350,2
28692,33928,3
57851,12789,4
36019,65544,5
29983,10575,3
6429,69024,4
88812,22153,3
70071,77928,1
11833,65353,2
53508,49697,1
82434,82979,4
87856,89947,1
22198,82595,1
82029,9649,2
42846,58552,5
31945,18224,1
54484,82322,5
45734,43808,2
96488,85114,5
39337,92078,1
26562,70154,1
70334,73981,5
7088,72883,5
90398,61607,3
83420,35066,3
69866,8221,5
92365,22187,1
37316,84630,4
78693,38594,5
94209,85081,4
11755,21126,2
47436,23922,1
42640,66547,1
3028,86971,1
15821,98839,3
46697,75842,1
5746,79206,2
21486,50,2
18646,67251,3
87181,9954,4
25884,90259,4
18124,64653,2
14686,50261,1
56768,80335,1
83653,39734,3
69228,16149,2
51457,73493,2
77719,16280,2
47852,23165,3
71579,22854,4
97506,38176,4
68487,49435,5
2120,23103,5
83686,56817,3
63832,20085,5
12262,84659,5
16009,54982,1
28292,44821,4
98642,27448,2
43840,59469,2
24786,48988,1
9897,19460,2
75514,83950,1
51090,84630,1
436,93342,3
99495,86178,2
37201,80947,3
97409,85553,5
29045,25907,4
63661,87850,1
25579,43175,4
46697,74761,5
98576,51396,4
94455,96609,1
17757,44328,2
56967,44328,4
15194,52753,2
70361,14886,3
74487,29165,5
92487,3361,4
44401,62402,1
85048,57866,3
99976,10804,3
28998,51723,3
74251,67031,1
67578,55744,5
63026,68417,3
18194,49281,1
4168,16166,1
89169,23762,1
87166,29722,2
57444,67697,4
17926,6760,5
17823,53135,5
22753,28402,1
20315,10808,2
38102,48730,1
83744,97530,1
28048,64312,5
47852,75469,3
46206,81109,5
84510,29717,4
23997,43778,4
9460,97733,4
91246,51531,4
97205,96549,5
97043,16896,2
90766,9841,2
44578,23366,1
70478,47182,5
74891,25105,2
78174,19611,5
6763,75299,2
44484,94053,5
40708,16166,3
8418,28402,1
24786,91108,4
44401,32533,5
81859,61919,3
20332,92152,2
83653,57930,3
95018,13137,2
17895,93001,1
9827,5629,5
27934,77548,2
9006,61677,1
39712,42275,3
34746,39020,1
3849,37512,4
4021,65112,5
93567,33441,4
13679,71018,2
94877,95948,4
37268,53135,2
369,12307,5
13577,87097,3
15348,41648,1
19391,45684,2
10945,97544,5
8420,74671,5
61919,39168,2
83999,27364,4
25837,55236,1
52032,79996,3
21465,45578,4
972,54982,3
95974,92503,1
38985,94514,4
54078,32515,4
16481,37515,1
19580,43224,2
37427,2645,3
54456,49359,2
90712,3806,4
4041,73148,1
84988,23684,2
16481,14686,1
57479,65972,4
5851,71434,4
62355,25883,1
46019,43090,4
83420,68613,5
27613,49537,2
7793,75226,4
76906,55607,3
2271,28345,3
16350,3837,5
55854,31197,3
56007,50358,5
37427,99441,5
69087,10944,4
51075,68057,3
70350,90395,2
12866,50736,3
64536,8507,4
37705,98808,3
21480,21370,5
56698,79183,3
17865,31723,1
82315,4704,5
94598,60971,1
42233,46270,5
12866,30960,4
62751,69221,5
7359,34067,1
37604,78764,2
31929,31916,3
38419,47196,3
91541,56794,3
92189,71557,2
22750,74732,3
63661,30690,5
72872,78961,5
6697,80757,1
98878,38533,5
64307,64312,5
51026,14615,5
68554,79996,2
74342,2921,5
57998,36603,5
48816,48003,3
79982,75469,4
82343,91890,4
658,62595,5
17823,2138,3
96508,66165,2
3932,62465,2
1418,1652,1
70157,55397,1
26222,35066,3
14182,89360,4
48982,79352,4
27981,87784,1
26767,84954,2
99477,65830,5
1330,74605,1
6110,73041,4
59008,98808,4
57143,65038,2
28305,96948,3
51322,5358,5
26798,88193,2
3715,95194,5
95010,2763,4
97412,23922,2
95614,38533,5
39047,65342,4
24595,1472,4
28644,53519,5
82434,86211,5
48879,35750,5
63928,11632,4
27409,58342,5
59407,68600,4
4912,18021,5
27498,8607,5
36718,99325,1
68348,79582,2
45824,78464,5
68487,82049,3
21644,83721,3
44360,75788,1
444,75885,2
52778,57067,1
45321,35705,4
44924,83371,3
11878,46088,2
95689,14936,1
85682,79080,5
20315,27364,2
18994,19934,4
49522,64653,4
95002,75211,1
91025,81898,4
44401,72068,3
52778,43426,4
72207,85826,3
17534,25395,1
95415,51043,5
39369,50,5
303,98468,4
5995,97874,5
4288,81152,1
27375,20620,3
15117,12561,3
54574,51950,4
48313,32714,4
20132,59481,1
76514,99790,1
67032,7351,5
97404,15944,3
77613,74605,1
15399,27782,5
51033,18408,2
2976,8313,3
29442,60607,1
56536,63518,1
25083,37752,4
36380,10944,2
68183,19675,3
80362,81728,1
34356,2986,5
99963,84954,1
32699,14484,3
67817,1652,5
27498,63252,2
12341,68970,3
28293,38790,5
75479,49505,3
20337,48297,4
77613,35356,4
70210,23922,3
70459,65112,3
61430,97578,1
27331,86474,5
83124,62361,3
93992,23246,3
5246,51906,4
71600,40491,3
12904,55237,1
65342,36073,1
10054,10465,5
91567,6629,1
18653,10808,1
36380,12120,3
16292,38173,3
85038,84393,2
10529,87646,5
39338,11365,2
68922,52471,1
83101,33871,3
62751,31736,3
68713,22948,4
78664,26974,1
81394,873,3
23584,71785,5
52503,98113,4
23434,50,4
19808,13150,2
69624,32073,5
64310,62407,5
28313,39887,3
47949,39701,2
16473,62230,3
8658,11837,3
41469,85261,1
34440,19072,5
60411,7953,4
63055,73503,4
3849,76359,1
96607,88508,2
28504,22153,1
94455,66234,3
87142,49697,2
53471,91243,3
65266,51723,3
81529,86129,5
32363,78433,4
53471,11413,3
80948,14470,5
12467,23752,3
82343,65601,4
9106,94613,4
63381,79785,2
56063,92584,3
19679,64355,2
6562,32901,1
34957,3277,3
71467,46244,3
26474,70026,3
7088,57706,5
94927,23657,1
30416,31386,5
92271,59941,5
43989,68748,4
89169,5400,3
16800,89822,1
39415,59053,3
52364,83050,2
43323,84750,4
54419,1652,1
18652,48567,3
658,1399,4
83288,28174,4
55368,98652,3
66436,62744,3
90979,48352,2
73740,63649,4
20485,75226,4
98252,46354,5
36703,42877,1
53714,26912,4
51376,15877,3
64710,69797,5
74165,1990,5
1600,70467,2
72323,41156,4
35606,21289,4
86696,95621,5
86054,15405,3
5266,49810,2
89063,36943,1
61345,23810,3
63664,89764,3
27331,35705,5
71696,9180,2
12904,31994,2
21797,2820,3
14199,78593,3
65359,54099,4
65342,72059,5
2141,87871,5
21486,98205,5
22059,1925,5
32536,7664,5
61345,90813,5
69866,81728,2
2723,97459,4
79419,97950,3
18919,42339,2
69087,36467,4
70157,12367,5
14012,25811,4
83686,89266,4
58053,70219,3
614,19408,2
13383,99906,3
85048,26384,3
34207,69285,4
31911,36467,5
44612,85682,2
54484,4590,5
61316,80751,5
81139,56937,1
39047,33895,3
77120,99977,1
45824,91214,3
4811,97517,1
18005,20298,5
22483,38934,4
58828,18441,1
38439,18509,5
76713,50901,4
89440,51531,1
27147,42339,2
42298,29717,4
90177,65099,2
79229,74081,2
53701,17405,2
69418,43283,3
63613,14936,3
36703,21332,3
21119,22502,4
48922,7888,1
34684,46583,1
97860,61567,3
9927,35736,2
31669,74382,3
45612,82568,3
48982,4291,5
82434,85114,3
369,75466,4
30851,4046,5
10680,44214,5
67389,73221,5
87474,6268,4
54710,83547,3
444,57850,1
26804,81325,2
55273,82568,2
61430,55182,3
85171,75211,1
91541,21559,1
93805,15502,4
29063,88193,3
42247,25254,1
97247,18021,5
84166,97217,1
83744,65830,5
5503,18977,5
47949,94060,1
33742,56817,1
90398,15877,4
68262,1322,3
19265,77994,3
73538,27364,2
69988,74200,3
33552,3244,3
82919,79065,5
22025,62417,5
61272,84526,2
39523,80630,5
20489,94962,1
51084,95930,1
28922,8479,4
76906,52576,4
73889,22867,2
27375,83102,4
15728,14419,2
42343,99086,4
56650,87152,5
57933,95580,2
42140,15376,5
18737,26592,5
21486,10465,4
53737,45190,2
35542,93959,5
48982,44088,2
75101,42806,2
32266,91317,1
38419,46637,3
21759,83735,4
22864,66333,5
94209,89764,2
28706,2286,3
72862,96796,3
27409,70625,4
21748,46583,1
33192,49401,3
82985,71267,3
25923,99543,3
28726,10766,3
1462,60663,3
18919,77994,4
22074,33223,5
82434,88477,2
42076,23056,1
7283,92218,4
70175,74270,5
28945,21289,1
5851,84871,2
5652,53142,5
95191,73034,2
18384,70589,3
50532,53552,1
26744,81152,1
17312,82412,2
44611,63281,4
66066,1154,3
55535,97217,4
93054,63734,3
87451,91120,4
67324,69037,3
4115,89822,5
55492,62964,4
13699,87527,4
39047,26672,3
42076,37071,3
83672,66322,5
22545,86767,4
75479,83160,5
57439,23652,3
8261,84756,5
30511,85046,4
36743,74912,5
99817,76010,2
9381,79206,2
35348,18374,5
94323,23437,1
10945,28174,5
85197,3267,4
12262,72565,4
81206,2202,2
78603,15376,1
54301,62165,1
76435,79183,3
33179,91238,5
81217,43646,2
9428,64473,3
3849,10196,3
97412,47047,2
98507,89360,4
82434,25611,4
51845,67450,2
49470,59481,1
82343,91802,1
111,67476,2
81206,27852,1
78649,66234,2
42272,85114,1
12254,75101,4
64381,86474,2
30251,17026,1
5503,44520,5
70345,3480,4
17354,91015,1
92860,15358,4
68398,83747,2
61430,43090,2
11755,63438,4
4299,84493,2
8564,52753,2
37268,37515,1
16916,63734,2
80948,51396,5
38644,15022,2
28226,19460,1
25884,39622,2
45680,4046,1
46999,86767,5
15105,67824,4
38644,79080,4
96329,64768,1
264,59729,4
14259,896,5
85786,37096,4
79259,63810,5
4143,45745,4
93777,24387,2
96330,60154,1
91964,30247,1
8819,88508,2
27409,4588,1
92299,78163,1
38947,82883,3
54811,43090,4
97412,84861,4
9142,15898,2
4486,85553,5
21486,60154,4
659,77825,4
5933,30974,5
76435,81473,4
34724,24380,4
93054,40889,5
85171,49359,3
79967,97459,1
82029,23437,3
77137,37572,3
84988,84756,2
94121,12550,3
92602,26974,5
93611,35736,2
8974,66045,2
95763,38760,1
99817,68419,5
43272,23611,4
5503,41227,1
53661,2645,1
5995,6760,2
34356,78715,5
85088,59481,2
71434,6844,4
68476,97217,4
97103,76114,1
43478,12699,1
485,51723,1
3177,53340,2
68432,48185,4
52315,62412,4
37989,15136,5
28706,88673,5
62652,13705,4
7008,86025,5
98438,53312,3
95366,62979,5
11915,51030,1
7218,1352,2
96818,72644,4
61148,27656,5
40464,14193,3
80915,16166,2
63779,92864,1
81065,14470,2
79967,78715,3
61987,84589,1
54301,96948,5
52957,81800,1
31806,35398,2
87853,47664,4
84736,77825,1
9897,81898,2
91588,76081,4
83672,48548,3
28387,76321,1
87526,76856,4
42744,42391,4
28234,19460,1
1330,8615,4
49581,44328,4
66436,87966,5
91954,59481,2
66066,38491,1
47499,56888,5
81675,18478,5
27331,39224,1
60867,16710,4
90260,10837,2
66904,49493,5
80817,15249,3
90177,73308,1
44410,22517,1
55124,55607,3
9653,82678,5
6763,44454,1
44735,79582,1
92487,88292,5
41640,52769,2
98809,93302,5
64573,77904,2
64536,48567,4
48879,52769,1
24786,49770,3
94666,98878,2
19191,7536,5
54905,8653,2
43144,88539,3
38774,33895,1
33552,24075,1
80914,27364,4
57808,39622,4
48392,68970,3
23959,18021,3
95010,79303,2
79891,52489,3
74380,82678,1
41682,69806,4
55294,14906,3
99884,7664,2
2386,92817,5
11589,57599,1
78368,19849,4
5209,27748,5
2337,76075,5
35606,87966,1
39175,48352,3
89622,64160,4
81771,16671,4
62338,5629,2
34903,7428,5
15020,26384,1
10978,61897,5
8974,81168,3
51839,15136,1
73527,95406,1
38985,38058,3
20012,82322,5
94598,39916,3
18646,20620,4
70157,77098,3
4455,64552,1
54710,38173,2
44083,49493,2
32536,27992,1
33203,35959,4
56831,81565,5
41693,73795,3
9119,60970,3
43777,14419,1
40624,36443,5
87856,81887,4
53639,73330,2
59336,52753,5
2976,40634,4
71467,58895,1
89825,65518,5
84555,45454,5
8440,60399,1
28706,94995,3
15197,43012,2
69228,64355,4
90324,23735,4
50979,2096,2
73175,63734,5
85163,80642,5
7849,46694,4
84602,77160,4
43960,53425,1
94666,3759,5
93805,75788,4
29906,9846,1
30313,67181,5
23263,58616,1
39712,39651,3
15342,49669,3
43144,14470,1
8660,47292,5
95071,70972,3
67817,20085,3
63199,47077,3
74165,79794,5
5075,55599,5
69988,34878,2
93791,29722,2
95640,55744,2
11755,21775,5
1822,74912,5
56831,18408,3
26804,49867,4
26798,64473,1
2568,7129,2
63656,19940,5
22753,44534,2
14787,64355,4
64310,70839,3
55361,539,4
84427,10469,4
75666,43374,5
80321,18021,5
11878,10615,3
11408,53642,2
89564,59616,2
98252,51531,5
72811,66494,2
83101,74270,1
55392,52971,5
12879,87097,1
94381,56264,3
68669,52471,1
46019,60522,3
65293,27782,3
49562,14573,3
74017,88673,2
19412,10766,1
35785,38668,4
55492,85114,1
55230,64350,5
77905,39622,3
69418,29165,2
972,84630,4
22753,25152,1
28504,90259,3
23060,24248,4
57933,20022,2
25149,88673,3
5226,21198,4
67508,19335,5
5256,99543,2
58540,66322,1
40291,47077,2
90768,39728,4
11833,73253,4
86054,26810,5
75479,74270,4
64284,57651,3
78517,29674,5
55124,74732,2
71119,18494,2
87584,94384,2
8974,53658,2
60666,20889,3
33192,37054,4
93454,92584,1
28313,18509,5
65855,32777,2
74163,99477,5
46489,75299,1
36314,39670,4
48263,57265,5
18995,63518,2
2404,62266,2
61692,64230,1
71842,85937,2
41129,24121,1
48056,35213,2
57444,10299,4
80915,87152,5
43777,22287,3
56967,70154,3
18937,28345,4
57444,36446,1
71600,56794,1
21480,51513,1
89840,14886,1
81640,65005,1
79259,46615,5
57838,87850,4
2436,88539,3
68183,386,5
94905,10807,4
16350,38668,1
82347,75746,1
41661,66546,1
69942,19213,2
63523,77904,3
1147,99765,4
8974,18021,3
92308,91345,3
93868,25590,1
15197,45684,4
38601,23100,3
86635,62417,1
71842,59365,5
19265,87639,3
30991,26484,4
81872,72883,3
58828,56148,3
18737,24132,2
80321,49281,3
18101,31916,4
14071,13988,2
33614,69202,3
26331,39762,5
59008,7154,1
23263,14886,5
40857,26592,4
41994,95247,2
48715,61313,5
58703,13050,3
97849,59612,1
85723,50098,1
44794,46394,4
40989,73493,1
70775,48362,2
86455,11139,1
31911,23652,3
54272,13597,3
42343,73519,2
58845,1924,1
14202,17026,2
76432,97183,4
1890,97908,4
995,51531,3
54484,57930,5
46706,25811,5
57998,38533,4
19536,20298,2
57808,20124,1
28644,98808,3
46019,79268,1
66516,55599,3
64164,49551,4
43979,88292,2
43381,86211,2
64284,51043,3
1788,17716,2
80184,39291,4
40464,84088,4
78265,22937,1
15274,18270,5
87853,19973,1
99571,49537,2
19580,70972,3
88950,26592,1
2448,39728,5
69639,63126,2
60786,75211,5
45253,38799,3
29102,66547,3
58845,44781,1
74017,10465,5
31911,99688,1
3306,81252,3
78908,75002,2
92905,55384,5
24820,72565,2
57216,65830,1
2120,57476,3
46999,85663,5
35965,68364,3
57288,15502,5
9298,15148,3
91827,25907,2
69333,61919,4
76678,64552,4
41481,57149,4
51026,73330,2
87087,36777,4
84635,56429,5
4486,27105,5
72056,77994,4
95614,7953,5
67831,65562,2
23434,24328,2
58883,61216,2
38188,42439,2
20012,81178,4
84428,56888,3
303,98808,1
39047,32714,1
46493,86548,1
90589,32170,4
99,55384,5
63332,12915,5
78315,32533,4
43323,57799,2
19638,77264,3
48861,5948,3
95010,70219,2
27331,2914,4
23235,69285,4
4332,55172,3
15033,61896,2
43280,46020,5
46732,40562,2
44083,62266,1
64381,96252,1
94927,62403,4
3924,73148,5
12270,72059,2
55368,59370,3
58075,64864,1
51084,76051,4
16473,57067,5
7849,74631,1
69917,48504,1
42359,52225,3
86054,4046,3
46964,65539,3
44612,74732,5
29808,12367,3
70707,74631,5
38947,15332,4
1462,85613,5
17700,50455,2
47821,72895,3
4486,98736,2
74043,33223,3
52558,25039,2
75519,97857,3
14161,20581,5
25553,62230,5
46011,16919,4
98809,75585,5
94877,81329,5
97506,59871,5
67032,24380,3
27998,12725,5
65342,96419,1
42272,22068,3
82315,93938,3
45698,66946,5
21647,32697,3
93454,25105,1
96488,93549,3
50521,91120,5
74399,752,5
51033,29165,3
52957,32973,1
79259,79595,1
16666,98468,3
50732,82371,4
31945,86971,5
22244,44299,5
95071,87106,2
80934,84300,4
44410,32910,3
91588,74671,4
49688,39219,3
659,92714,1
7377,58037,5
65461,70052,3
69615,60041,1
78892,47846,3
61653,79804,3
9006,4933,1
60786,2091,5
14473,74357,2
39629,21126,4
76328,19993,5
41814,12725,1
66475,47773,5
69936,47450,4
73230,67181,5
14161,63587,1
6110,45204,2
29102,36574,2
76200,17274,5
55953,73256,4
84427,92567,4
84555,3394,3
46995,97183,2
74516,2921,4
15332,53310,4
4757,40634,1
44301,19335,2
90416,95072,1
84161,71563,3
71696,20079,1
7069,23021,5
43989,89570,1
19191,77928,2
67508,88508,4
21006,99977,4
94811,63950,2
77620,47047,5
55361,30731,1
7008,13904,4
78157,22937,3
81771,10299,4
4713,38594,4
28234,21240,1
88363,14615,4
49522,64355,3
9068,46583,5
49189,52971,4
94598,1359,5
33204,59905,5
97812,48168,5
57937,17555,4
33203,7953,1
30851,50358,4
31685,98808,2
22025,75353,3
18937,88455,2
24482,41941,4
10336,85519,2
26331,65099,5
80565,87181,3
49672,96508,3
67306,91577,4
41693,54149,1
78922,91577,3
18005,8654,1
92143,59905,4
264,98736,5
31954,83547,1
28441,29821,4
64544,64461,4
25837,23366,1
30358,12550,4
41682,33699,3
1127,76010,4
69290,4479,2
67032,13377,1
82347,98449,5
65359,46369,5
57143,9451,4
5652,27003,3
8420,81887,5
7069,51112,2
53508,30682,4
13188,13705,3
25098,124,5
43115,19335,1
28441,2984,1
17149,15898,4
52072,23100,4
11499,74606,1
41298,64236,2
21451,86129,4
30416,80757,4
85038,58895,1
67437,63757,5
80321,47129,2
70503,10944,5
13539,54099,3
28859,48548,1
97409,26592,4
95415,31630,3
62914,76075,3
69290,47814,5
12270,62038,3
55319,91277,2
94639,81565,5
55498,79303,4
95718,16701,2
1543,51772,5
94073,77011,2
69988,63802,4
91104,12152,5
98623,15761,3
6420,36167,2
81675,2257,3
25196,26198,3
1147,34574,1
10680,21126,3
52072,24634,4
42272,3145,1
55575,88315,4
25066,36073,1
72726,15944,5
93868,49526,4
81397,25255,1
58075,78834,4
70216,84816,3
73576,39384,1
47085,44539,2
78057,78764,3
9920,78464,3
48879,46369,4
36314,36167,4
80565,16530,1
98670,52971,4
13426,85663,4
26798,97459,2
48279,8221,2
93454,46055,1
16473,37054,1
55854,18453,1
41481,36777,2
62751,39651,2
94905,42731,1
5746,68841,1
87526,63281,3
73889,71012,2
5708,28094,2
94209,8762,5
26798,99477,4
88302,69498,4
78473,47873,5
46395,33926,4
70276,10245,2
99990,85613,2
54925,29080,3
20012,62858,3
2386,83371,1
36459,25341,2
95284,52576,3
48715,59828,1
65461,39001,5
46732,38830,1
37794,55607,1
69624,5606,1
70345,15827,2
95284,8762,3
55396,76318,5
12472,26954,4
57143,29667,4
97423,64694,4
55531,63773,3
69087,8507,5
71726,72446,5
6523,30379,5
54100,93940,2
91025,539,4
553,42030,1
83567,16919,4
99963,2935,1
93611,4876,3
86054,82268,2
74380,43188,2
72997,48730,4
11853,83102,2
33258,44848,3
6420,2091,2
60170,77400,1
87526,85519,3
68621,38594,5
95397,67031,2
41814,27852,5
12341,16280,2
80607,59869,1
98576,39344,3
38154,86178,1
7849,75842,4
63523,35929,5
3418,74382,4
45680,65365,1
54412,72426,5
57143,35959,5
57808,17270,4
79891,41120,5
63118,47450,5
67508,31340,4
44783,39887,2
41640,60347,4
8418,42522,4
31687,41156,1
74017,28094,3
90114,74271,2
21797,3427,5
30085,7345,1
68999,75885,1
71579,31340,4
50520,69413,3
56768,24417,4
36841,94613,3
99687,47664,3
44938,99906,5
70361,39074,3
54852,17130,3
7609,50901,5
24068,7345,5
56834,51280,4
79982,2460,1
86054,27119,4
4010,12550,5
10727,37681,5
98947,96913,3
82919,47482,1
17895,70589,1
25066,99437,5
72872,65419,2
46395,35356,2
46536,54575,1
40580,98928,5
61637,61363,4
50306,27940,5
52463,25811,5
71267,81402,2
92767,27788,2
95570,22653,1
24482,70105,2
4343,96394,3
7609,27940,2
40175,92334,5
86696,35279,3
43618,15358,1
90979,42391,5
2404,84276,1
51358,74671,5
75897,36185,3
14630,15284,5
5246,73226,3
48879,64954,1
7218,21198,1
89603,50262,5
5226,47292,5
