ID,customer_id,date,hour
14887,20237,2013-09-05,18
4925,58101,2019-04-27,16
63818,16074,2014-08-05,14
50100,45283,2016-01-31,10
7227,75521,2010-04-01,0
32568,40462,2011-01-26,23
64101,4448,2016-01-02,7
33082,91740,2017-01-30,10
2049,38558,2016-08-10,21
95925,65914,2011-01-17,6
49416,21797,2016-04-21,18
75109,6367,2015-02-18,21
83493,4272,2012-04-28,21
66066,54307,2012-04-19,20
69888,70760,2017-07-16,6
83502,74072,2015-02-01,5
41948,65227,2016-05-07,18
70263,69084,2013-06-02,16
73258,29767,2019-02-12,18
51541,43083,2013-10-09,8
51512,17902,2013-12-06,15
80716,90254,2014-07-30,17
83281,7887,2014-02-24,7
82079,9601,2018-04-19,7
64238,90905,2016-12-08,4
932,89324,2018-06-25,15
52969,9455,2019-06-16,10
55275,91934,2013-12-25,9
34484,62740,2015-08-17,6
3424,73010,2019-05-05,2
62821,83443,2017-06-18,3
90848,34907,2013-03-05,0
20936,94112,2019-11-04,13
20083,27354,2016-12-31,18
27099,59397,2012-03-23,23
94254,46020,2014-03-03,4
80831,23475,2018-10-13,9
59909,80164,2017-07-10,20
75469,89489,2015-01-28,0
81838,82909,2016-10-21,1
91247,15076,2020-01-18,3
27143,52675,2015-11-12,15
66138,88628,2018-09-01,16
28252,10798,2018-02-15,13
18087,62247,2011-10-20,23
3336,23366,2017-11-15,1
88689,73138,2012-02-05,9
23397,49296,2014-10-11,20
7644,53912,2018-08-06,21
13862,17561,2015-06-10,17
52089,3607,2013-04-22,2
67048,73577,2016-01-28,13
80178,17460,2013-09-27,21
21349,91492,2011-08-01,5
98524,42331,2014-11-11,4
11922,79479,2013-01-01,5
99603,31018,2020-01-23,7
85102,2868,2011-08-06,5
9390,78991,2015-11-15,23
58009,44319,2012-07-05,21
2534,96183,2018-05-02,19
50482,22901,2012-01-12,9
51054,70724,2011-05-13,2
79026,70442,2012-02-19,4
91251,91609,2016-07-03,23
38114,95409,2015-06-16,0
38992,5389,2019-10-19,7
94338,27990,2017-09-29,1
3615,97361,2014-09-13,17
69756,32501,2015-04-22,23
64327,26042,2016-05-09,12
17389,20403,2015-10-23,20
30552,88866,2011-12-10,21
75008,5614,2012-07-20,3
61285,89050,2012-01-06,17
13636,24521,2013-03-23,6
96397,98078,2010-05-11,20
12963,59931,2012-11-11,14
64212,8447,2019-04-22,21
93385,71264,2013-11-18,22
87528,4529,2012-10-07,2
97695,27298,2013-10-15,17
23208,54763,2012-01-05,17
79968,59142,2020-01-08,2
77068,13995,2012-04-11,18
11795,5189,2012-12-19,8
74443,28525,2020-03-10,23
28659,58007,2011-07-12,11
15918,63457,2015-09-18,16
69586,39084,2018-06-06,5
73504,1729,2014-05-02,21
2193,28806,2016-04-15,20
16559,71410,2015-02-17,16
23883,56556,2020-04-30,22
75857,44630,2012-05-25,12
90583,44886,2020-09-11,4
81058,92035,2018-04-03,5
14980,40402,2019-10-26,19
4236,42481,2020-08-17,10
24287,46850,2015-04-28,20
56972,18795,2013-06-18,4
90857,91046,2010-06-27,14
13070,93809,2017-09-09,2
49093,92460,2012-07-27,6
11008,26682,2010-05-17,7
33861,381,2013-07-03,4
16454,93946,2015-08-12,18
39234,46836,2011-04-26,8
48683,1697,2015-10-04,10
62443,66322,2020-09-18,10
38760,72943,2013-07-04,11
51349,59351,2011-01-27,3
83463,34250,2019-01-10,17
93920,65629,2011-06-03,14
70172,51425,2020-12-02,0
95285,4770,2017-09-29,17
96008,97447,2012-11-08,21
1992,42932,2019-11-27,4
53654,38546,2013-02-02,14
94121,21741,2020-10-08,2
73361,58683,2010-07-21,12
76381,11996,2010-09-26,12
15654,36401,2015-07-25,21
84381,75213,2019-09-17,20
86207,18309,2012-10-04,2
21658,21719,2018-03-09,17
23931,82786,2017-10-04,14
11325,32592,2018-09-21,0
77696,46182,2014-06-18,18
17618,94077,2017-11-14,7
51646,9659,2015-08-30,13
72146,35123,2019-06-29,14
82650,63139,2018-03-05,20
44823,45393,2018-02-21,11
47280,32206,2017-04-27,13
27470,67229,2013-11-23,18
4094,80816,2016-09-10,10
46543,44761,2017-02-09,1
82409,65335,2010-08-20,20
41323,77027,2019-11-04,6
41692,65435,2018-11-28,8
31097,5473,2015-08-27,2
14383,62627,2016-01-27,7
64960,52673,2020-12-17,13
18379,28867,2019-07-06,10
30485,48227,2018-08-03,12
69732,73140,2015-02-16,4
93896,48297,2015-07-02,6
96370,20721,2017-10-20,1
51225,37099,2019-01-18,2
13908,65935,2014-02-02,10
35260,38677,2019-03-05,7
28238,28119,2016-11-19,3
72377,42547,2019-09-28,6
16314,20515,2017-04-29,18
53283,52095,2020-06-20,7
39396,98951,2017-11-19,18
11023,492,2010-09-30,7
30112,68276,2012-02-28,19
63497,77930,2016-03-26,11
27570,57456,2016-03-06,21
2320,99016,2011-09-13,7
63113,3029,2015-02-14,14
22229,50819,2015-04-07,21
6597,71594,2018-01-17,12
9894,9281,2016-04-05,1
48042,84219,2017-06-20,21
56842,38240,2015-03-29,8
97681,57737,2019-07-16,13
12074,82306,2014-08-14,17
39508,61900,2012-06-08,11
56034,4144,2019-08-11,15
73104,49653,2012-06-20,4
71596,93422,2012-01-17,13
36594,74579,2019-01-03,6
15904,55073,2013-02-19,13
82031,56308,2013-12-26,23
56354,22627,2014-03-13,1
36182,40568,2016-04-08,3
35491,60889,2016-08-26,22
67431,517,2018-12-15,8
91042,58551,2013-02-14,5
19456,87243,2016-10-17,8
18696,91217,2019-02-06,21
84995,50335,2014-05-30,8
3348,58045,2013-03-15,13
87272,3493,2019-10-11,21
67597,83516,2018-06-03,10
71981,17748,2011-04-29,11
43128,99070,2012-02-02,4
6503,7294,2017-10-19,21
6280,48000,2013-06-13,17
37823,51008,2010-02-20,14
54182,97471,2018-08-29,6
51106,1611,2014-08-11,12
83652,16478,2020-04-25,10
13046,60738,2012-09-11,20
20093,9327,2015-05-27,14
43721,79362,2012-03-23,20
78087,16142,2010-07-26,18
80576,4728,2015-01-23,5
96474,17365,2012-12-30,4
54934,51122,2020-05-16,12
85645,68814,2013-12-29,18
63530,46360,2012-05-19,4
13329,56213,2019-03-20,21
35614,62202,2020-09-19,4
53894,94497,2019-08-30,3
67980,8871,2011-07-20,12
96535,5490,2018-06-26,21
6276,34459,2015-06-29,8
12450,22720,2020-07-20,20
87320,70568,2016-07-02,21
34388,88753,2012-03-20,22
34898,24407,2020-07-31,5
13117,71017,2017-07-23,20
80173,15834,2019-12-05,15
52141,30011,2013-04-08,18
96021,41711,2015-12-29,15
32784,62710,2016-11-13,17
15117,50976,2014-09-09,2
73365,78660,2012-12-21,2
13924,9739,2015-11-08,22
60190,42326,2019-09-10,9
22450,51673,2016-04-10,10
46145,30848,2017-07-04,6
70787,77092,2019-06-19,6
20022,49177,2015-05-30,21
97673,82591,2015-02-16,5
60624,10790,2012-01-21,15
62145,38935,2012-01-23,20
79620,58983,2010-01-17,8
80387,2581,2012-10-13,8
16248,23809,2016-12-11,2
27940,78228,2013-08-07,23
66168,3742,2012-10-22,5
48300,27427,2018-04-05,6
59078,82701,2018-12-28,4
26512,57907,2012-07-15,19
22016,59481,2014-06-21,3
36550,49242,2019-05-21,13
81239,73380,2012-12-23,14
36967,52232,2013-09-10,5
31122,18774,2011-04-03,3
96297,56706,2014-12-23,20
51322,79388,2018-01-10,19
42364,68614,2017-04-08,20
11874,53513,2011-01-27,17
58074,44549,2020-03-07,3
69853,33453,2017-07-24,11
33996,33087,2014-08-31,5
54253,95630,2010-08-02,1
10576,33224,2011-05-15,6
85346,93887,2020-11-07,10
36078,60118,2016-08-28,9
14587,7921,2016-10-13,8
4038,55233,2012-01-19,5
16697,93098,2014-04-16,4
44904,16455,2015-11-09,9
79427,55928,2019-02-19,1
66467,83582,2016-11-03,2
20305,50445,2020-02-17,5
18919,64363,2018-03-12,18
54251,35682,2017-07-09,21
24899,80093,2012-12-16,15
81972,20927,2018-11-25,10
61819,98484,2016-11-10,5
78445,54132,2020-08-09,0
93447,85121,2017-01-02,7
17059,23628,2016-12-04,0
21388,25245,2020-03-31,11
9047,38304,2011-09-19,13
58006,66169,2012-11-22,16
63807,89299,2011-03-20,19
78369,36140,2011-04-15,19
20740,99164,2017-01-19,6
75862,1707,2011-02-01,9
33970,19770,2019-11-22,1
49634,35358,2018-06-11,10
92935,99953,2020-04-08,8
72373,31283,2018-08-14,1
6902,32494,2017-10-27,8
77171,81932,2020-10-10,18
69408,952,2018-03-07,14
14806,97327,2019-02-02,15
55847,71013,2014-04-18,22
59186,66225,2018-10-25,22
14218,99150,2019-12-23,11
46865,55659,2018-05-17,18
15652,4156,2015-12-20,21
54531,60952,2013-07-10,21
25381,79674,2011-06-11,12
74037,9151,2019-05-30,15
53656,15968,2018-10-04,2
40042,35099,2015-07-02,5
19998,90949,2013-11-06,17
18431,42230,2015-06-04,11
7510,56191,2011-08-03,19
24724,67651,2014-01-11,0
40602,26183,2016-11-14,2
9127,64644,2016-06-23,20
59033,14484,2012-05-28,8
24920,10992,2016-01-19,7
16075,16575,2016-01-11,9
11664,55662,2016-04-22,22
7896,945,2016-05-18,13
82249,86138,2012-12-06,3
54211,72080,2011-01-07,18
52919,26792,2017-02-06,23
89673,84717,2010-07-22,3
70080,90722,2017-02-06,9
76997,18236,2018-07-12,12
6094,31739,2013-10-05,0
84618,7521,2018-05-08,6
95764,79043,2013-10-10,16
11298,82866,2019-08-13,0
24515,19777,2011-03-24,21
4134,82792,2012-04-14,21
95332,67826,2016-06-26,13
99184,92379,2012-08-03,13
47531,59510,2019-08-31,4
33400,34233,2019-05-29,8
12727,42193,2010-08-28,5
93765,72764,2013-09-10,23
46647,79330,2016-04-15,14
32238,49303,2011-04-17,12
20364,42032,2010-02-10,13
21441,16841,2020-05-17,7
75356,62402,2013-03-29,19
17556,35295,2016-01-25,14
54678,97343,2011-11-29,0
36628,86355,2011-04-07,12
72398,79102,2016-03-26,22
62093,20385,2019-04-09,19
92512,28355,2013-07-24,14
44234,10141,2020-05-13,23
85699,84179,2017-09-29,1
21436,28634,2018-01-23,12
96473,15765,2018-12-06,6
19809,49286,2010-09-16,14
94791,62183,2019-08-24,23
64723,73222,2016-03-04,9
73247,87003,2016-02-26,14
25076,87550,2010-04-07,15
5524,9783,2016-02-09,17
78517,62988,2017-07-27,8
28583,64009,2016-05-08,12
44603,76278,2013-03-21,17
12894,40456,2013-03-27,4
11581,72092,2010-10-24,13
92620,49394,2020-05-07,14
7038,25376,2016-11-29,15
52487,84562,2013-08-11,22
10712,5531,2017-12-28,16
5577,17296,2019-10-04,7
23228,61202,2015-02-12,19
66081,87026,2013-09-11,14
56258,22444,2016-08-14,12
59042,58753,2019-11-15,22
33446,99529,2013-08-16,14
50937,35446,2018-03-26,19
52180,78693,2012-08-22,6
3555,81555,2017-10-14,4
47398,2948,2013-05-12,15
55417,59708,2015-03-15,16
23422,74089,2014-11-27,12
56446,46999,2016-09-27,13
17791,83366,2016-11-24,7
76374,70388,2013-11-21,4
24959,47773,2018-08-13,11
98073,51281,2018-02-26,5
74161,11756,2010-09-11,19
98115,84616,2011-09-26,4
85028,90184,2020-08-19,1
53849,41262,2011-05-26,11
99794,76917,2015-02-21,22
21104,156,2018-07-18,18
45671,11987,2017-08-15,16
66757,72654,2018-10-23,10
13340,46413,2013-05-14,23
13716,48718,2015-05-31,23
53142,71279,2017-09-19,22
23844,67753,2018-08-31,15
91125,85500,2016-11-02,1
18355,48005,2014-01-05,0
66621,61874,2018-07-01,17
23675,21964,2017-04-05,5
46686,96601,2011-12-28,18
80234,46076,2017-03-04,9
6564,31669,2011-07-26,8
89167,53087,2017-08-23,13
70832,12896,2011-01-23,1
88511,59406,2012-08-16,13
1029,23644,2012-06-19,8
24940,74417,2016-04-08,18
96363,76900,2012-04-08,20
60983,10632,2011-11-24,6
263,50441,2012-03-30,22
76980,36750,2016-07-18,0
7413,90854,2018-04-16,13
69353,52770,2014-03-09,8
12157,66310,2015-01-12,16
74848,75466,2015-03-04,21
98076,39887,2016-12-18,0
79204,92954,2013-07-15,22
96693,95381,2020-11-17,3
14898,73295,2020-11-18,5
78569,42079,2014-05-30,5
77474,77972,2015-10-22,7
50577,88817,2020-01-13,11
99268,39989,2013-06-26,5
43948,45790,2011-08-15,0
31984,35710,2015-11-14,13
15816,44220,2014-03-22,19
94787,58336,2011-06-02,18
65595,85049,2017-04-24,11
92638,36835,2018-07-26,2
16348,930,2010-12-20,13
2047,71090,2019-02-16,15
62820,17243,2015-02-11,10
35034,51050,2010-11-03,18
11272,34047,2016-01-10,10
79222,56383,2010-10-10,5
48336,71556,2014-05-24,2
67397,54860,2012-01-16,3
74650,25308,2013-09-26,21
12968,35772,2014-08-21,0
65275,78514,2014-09-09,15
8867,40689,2018-05-18,0
79584,23206,2010-06-23,20
10508,97166,2019-07-17,16
96503,43260,2010-12-19,8
34923,57912,2016-03-13,12
15229,6257,2016-01-22,13
16910,15501,2019-04-27,15
26833,45684,2014-05-06,22
5,42997,2016-04-09,21
23555,97010,2019-02-06,9
67548,78690,2018-07-09,11
29831,49268,2012-05-12,6
81574,27270,2014-11-04,6
7437,97083,2011-03-12,1
3030,12429,2018-08-02,17
18563,16809,2013-10-12,0
25878,2412,2013-01-26,16
66391,93510,2010-10-23,21
97448,56369,2012-10-30,11
97883,98387,2017-11-30,15
11003,96639,2014-02-06,18
46955,93669,2019-11-21,18
16253,96856,2012-07-30,15
31231,47675,2016-05-08,12
89373,42963,2010-06-29,10
78056,76501,2010-02-03,20
76878,80632,2010-07-23,0
20341,42901,2012-07-23,20
8574,45165,2020-03-09,17
552,59595,2020-02-02,19
60425,73025,2013-01-28,0
91097,84799,2015-01-26,18
91203,21736,2016-09-29,14
50108,37806,2012-10-12,3
39923,11,2014-11-21,13
27728,53061,2011-07-25,7
98130,24655,2016-10-31,9
71600,34090,2020-08-15,9
9969,9208,2012-12-05,17
88744,36138,2013-12-09,8
29832,20944,2017-09-19,20
1808,65608,2020-04-14,16
10729,45414,2016-02-13,4
64506,6943,2015-09-25,5
42438,95816,2014-12-08,23
78549,7185,2010-03-16,21
74329,35434,2019-07-27,1
45576,60178,2011-04-27,0
78691,98176,2016-10-30,21
70638,10392,2014-07-23,17
43122,15819,2020-10-27,2
56187,88154,2020-07-01,5
3737,88022,2013-03-18,10
88206,84202,2014-12-29,22
1805,60737,2020-04-19,6
46121,9072,2012-05-27,9
31685,86032,2019-07-08,12
22706,93831,2019-03-20,3
31952,16200,2016-01-30,11
75604,9859,2014-10-15,18
17202,65237,2020-07-04,0
34234,62079,2017-08-09,13
64965,53786,2017-05-20,20
1470,42213,2013-09-24,13
41737,33243,2012-01-13,0
56608,33139,2014-11-14,6
2132,85007,2018-09-19,11
5242,60688,2011-05-30,3
50536,90238,2010-11-25,10
26644,30448,2015-06-26,13
26672,96655,2020-02-05,0
31893,86738,2010-08-18,3
14248,65172,2015-05-10,14
64102,91081,2016-09-19,14
13079,89779,2016-03-28,14
70424,23348,2013-07-05,6
11793,81476,2012-10-10,7
57001,85066,2013-02-24,19
66031,56565,2012-06-18,23
58040,60686,2010-07-04,12
56850,37990,2010-07-18,17
26765,44751,2018-01-05,15
70743,58990,2019-10-02,14
83644,84663,2018-09-20,8
77097,26554,2012-05-13,19
87520,56370,2020-03-06,19
51424,97938,2019-11-21,22
70825,99517,2019-05-28,20
73716,58961,2019-03-27,1
83511,33558,2012-07-24,11
30133,83311,2018-08-09,3
97017,68823,2019-06-09,19
17847,98806,2012-09-23,6
90926,90496,2012-02-22,15
90983,42931,2011-03-08,17
4112,74838,2014-05-18,17
91794,46343,2020-08-30,3
79580,48462,2019-02-14,12
76671,2394,2014-09-27,20
42549,83857,2018-07-02,5
90391,49510,2011-04-04,19
64156,31401,2013-04-25,23
66598,29281,2010-08-13,3
19485,84447,2014-06-23,18
24730,69237,2020-03-23,4
33800,73583,2020-09-22,12
12628,89642,2020-06-24,20
5003,59177,2019-11-24,15
62862,22173,2014-08-01,20
88027,19397,2015-03-16,2
13092,78134,2016-08-08,18
97719,8135,2012-04-06,17
28206,64881,2014-06-04,18
44743,15808,2010-01-09,3
91675,52576,2020-06-05,20
20136,42945,2012-10-07,11
31988,55577,2018-06-11,0
53984,72860,2018-06-16,3
89433,81543,2020-10-18,8
60018,82965,2020-06-09,16
30274,50134,2019-08-13,6
81385,34171,2010-12-30,12
29194,71190,2018-05-11,17
55624,55611,2015-04-09,20
77109,43880,2010-06-26,10
28299,66128,2014-09-21,16
54492,33137,2019-12-07,0
7379,8193,2012-09-25,19
26761,97031,2017-04-25,1
80578,53265,2018-10-18,6
58979,93048,2010-05-30,16
18332,89062,2018-08-30,7
35679,48249,2010-01-09,1
53297,78860,2020-08-24,18
38529,30740,2019-03-27,3
91044,28239,2018-07-23,22
19120,87810,2012-03-04,3
33551,59449,2011-09-19,4
2844,75091,2013-08-23,4
40094,24741,2018-10-11,22
56246,69360,2017-09-26,0
30217,5323,2016-10-18,15
12545,36095,2011-03-18,5
32743,63475,2012-06-24,17
15784,50456,2016-01-11,19
1586,35587,2012-07-24,6
82605,53436,2017-04-08,21
1223,96985,2018-04-25,19
41388,29523,2017-09-29,10
71439,5573,2020-12-17,11
41251,90747,2014-09-28,16
89586,7042,2015-07-23,18
45997,38371,2019-01-02,4
67329,36667,2012-10-08,0
82739,43517,2010-11-20,1
85250,20115,2019-03-14,13
27576,42025,2014-03-16,12
92134,24089,2011-11-16,15
86176,60825,2014-06-16,19
16709,27851,2015-09-28,22
42138,28050,2018-07-16,4
49523,53872,2016-12-19,12
16759,11561,2014-06-12,5
55257,49078,2016-07-30,9
96307,80345,2020-07-13,12
16627,48805,2018-04-12,14
22122,84122,2011-09-28,6
86036,18807,2016-01-02,8
9394,40482,2019-05-13,15
45982,9001,2013-11-16,11
4429,1060,2013-09-15,14
3301,31617,2014-07-27,4
66383,35981,2013-01-02,22
97603,66339,2016-08-30,12
73140,90929,2012-10-06,6
35418,2860,2011-12-14,2
38732,85573,2013-11-03,12
37714,61907,2014-11-20,9
43731,94734,2012-10-14,9
877,66752,2020-03-22,6
87553,72608,2019-12-21,23
92017,64833,2020-06-10,4
53410,18665,2013-09-13,3
79923,25672,2020-08-22,20
80136,77669,2017-10-09,9
47487,27907,2013-08-12,22
5507,31287,2019-12-30,4
35232,23000,2019-06-20,8
70229,27309,2015-03-27,21
32205,19970,2013-07-09,21
80232,42877,2012-05-31,16
25894,94710,2011-04-19,15
82766,41452,2017-05-13,10
52773,10958,2015-02-06,4
37529,19893,2011-11-20,8
28104,6801,2019-03-22,10
91536,38193,2010-12-07,2
78361,39564,2010-12-17,4
87889,19464,2014-12-13,12
73409,10914,2013-04-24,2
51995,35166,2019-10-06,14
67358,78743,2013-07-23,11
50363,50916,2010-12-14,20
24700,79131,2019-01-09,16
62668,76135,2011-11-19,16
26412,60270,2012-11-26,2
32091,82748,2014-08-06,6
73151,45782,2018-11-18,22
3707,96214,2018-11-15,5
22377,70748,2013-01-27,19
16366,70338,2020-05-23,14
31710,77988,2015-07-05,14
8460,75840,2019-12-03,19
40942,174,2014-10-02,15
68962,91084,2014-05-25,15
86700,55822,2013-07-29,10
4524,1816,2018-11-04,22
83068,68463,2014-07-19,10
93275,36536,2017-06-20,0
59454,75553,2017-10-09,0
28870,68161,2013-02-03,1
54768,6875,2014-07-05,18
89999,96547,2019-10-12,8
38514,53989,2010-09-08,9
8960,32926,2013-06-17,19
65726,35101,2015-09-24,17
86860,20640,2020-11-14,20
73236,84962,2014-11-17,10
5997,33108,2014-07-05,22
63194,1473,2020-05-22,10
12466,98722,2014-03-20,4
36629,47538,2016-05-20,18
26060,78477,2014-08-06,1
76802,87879,2016-07-09,4
23120,87723,2011-12-24,22
67144,30709,2010-11-15,4
5088,75072,2012-07-14,16
11217,94054,2014-04-12,5
52108,1038,2020-08-31,2
86147,85762,2017-01-03,17
98495,44557,2018-07-30,12
76847,27768,2017-01-21,6
27644,9261,2012-08-07,18
84188,15513,2013-05-24,23
73023,21197,2018-06-23,0
74651,52138,2013-09-26,10
67036,12496,2011-11-25,18
33865,19474,2014-06-02,5
59361,22304,2015-12-08,21
92146,35963,2019-09-06,20
67056,44660,2019-11-05,1
89012,14403,2015-11-20,12
58846,59328,2014-06-30,1
80774,25129,2011-12-15,2
925,26282,2012-12-05,14
48206,22090,2010-01-17,1
53831,39051,2011-09-06,16
97558,7033,2017-01-15,20
63369,73632,2012-08-27,8
1234,1024,2013-06-18,3
29841,57100,2017-07-01,8
22340,36286,2016-07-10,19
10623,80793,2010-07-12,11
69019,28958,2017-04-09,7
99341,39500,2020-04-02,2
25590,8761,2018-02-08,19
30904,54651,2014-09-30,9
79136,66345,2019-05-20,13
11539,4677,2010-04-20,16
35677,48039,2012-07-25,6
48214,42174,2013-12-20,2
95434,26266,2020-07-03,0
95377,11226,2020-09-18,15
21586,21183,2013-09-01,22
79132,40858,2014-01-10,23
22892,74322,2016-10-18,23
41953,21744,2016-01-17,18
61297,16165,2012-12-01,11
37660,91081,2018-02-12,3
40830,51358,2016-05-08,0
53578,84376,2019-02-07,15
70100,6015,2012-06-14,22
28957,76348,2019-07-31,9
33739,93197,2014-09-02,20
80888,53518,2019-06-03,13
83522,75442,2019-01-09,13
17247,71958,2011-05-17,4
92621,10400,2012-02-03,15
29814,20095,2017-11-25,22
45493,8495,2016-05-13,5
75753,41202,2013-03-22,15
77688,62226,2016-03-09,18
33243,32620,2018-07-15,15
40883,82043,2014-12-19,23
41732,22891,2010-01-08,16
97765,85062,2015-05-07,1
68619,9871,2012-12-22,16
92531,66882,2018-06-10,0
24011,44812,2016-09-18,12
53450,53064,2015-02-09,12
18159,87952,2020-05-04,11
72630,23067,2020-01-14,8
67227,55242,2012-12-17,22
31446,46374,2010-12-06,2
49218,3814,2015-09-23,21
12407,62556,2016-10-24,19
12290,3087,2017-02-18,16
44602,42010,2012-12-22,12
98750,61961,2011-09-11,20
18361,70049,2020-03-30,13
96437,35897,2019-09-29,19
49844,14374,2018-11-11,7
83278,29623,2015-04-25,9
2062,91740,2014-05-13,3
19961,36274,2019-09-22,11
13914,82264,2017-06-11,22
33016,5484,2019-07-14,17
20556,65900,2014-01-02,0
21932,30325,2010-05-05,15
31785,98361,2014-08-26,1
87281,77186,2017-02-02,21
60862,72940,2018-04-08,0
45948,82248,2017-10-08,2
55492,97993,2014-12-31,19
26462,81301,2020-06-19,5
50824,59202,2019-09-27,17
56612,73678,2013-05-22,15
11671,50488,2013-01-20,5
18112,60272,2013-05-30,5
30394,68991,2019-10-12,21
98122,9170,2011-03-13,2
19722,87020,2017-06-20,9
33433,25333,2020-05-26,9
45844,67027,2011-04-09,4
66773,56673,2013-08-01,12
77374,99620,2017-12-09,16
66028,6547,2013-10-01,10
53445,71276,2019-03-08,0
18610,21900,2014-01-16,14
56079,95511,2013-04-20,12
85626,85705,2010-06-14,10
2179,14692,2017-02-20,11
33909,83483,2019-03-08,7
39707,38879,2011-01-07,23
30017,37849,2015-04-16,19
59116,56380,2015-09-22,15
80046,3632,2018-06-30,4
86854,47488,2011-07-02,11
78888,40886,2014-11-22,19
73336,85084,2016-05-24,1
10840,7062,2016-08-03,6
51016,7429,2015-12-03,20
88784,68100,2016-04-13,4
44341,48882,2016-08-30,2
68104,25156,2017-09-19,23
65224,46846,2018-09-18,13
51368,29470,2017-01-27,15
50329,80295,2019-01-16,15
8005,17373,2020-07-04,16
57525,87143,2015-07-29,20
87269,41859,2012-12-25,22
13382,38400,2010-06-10,11
49200,4205,2016-07-09,0
52986,39603,2015-08-22,1
1595,24173,2011-11-24,15
34488,63491,2017-03-15,21
37960,56991,2011-04-21,23
29428,84075,2015-01-27,8
77400,68154,2017-03-08,13
10620,10748,2016-03-27,7
71747,15051,2015-10-21,0
90624,73406,2010-06-19,13
77694,88549,2016-07-12,23
90360,58001,2012-07-14,14
21451,4151,2019-01-12,1
73911,42803,2014-09-01,20
77719,46306,2013-02-10,19
82594,13464,2018-03-07,3
94468,18550,2019-10-12,18
49450,60257,2016-04-06,16
1248,67497,2011-03-25,9
34437,5664,2016-08-22,0
56568,74131,2015-05-18,11
41729,17183,2019-01-02,5
77989,94608,2011-01-30,23
13052,55332,2016-03-28,21
94766,58320,2019-01-27,17
18849,94476,2010-05-27,12
74925,25530,2011-01-24,8
74479,39179,2015-05-17,5
72969,27106,2011-09-20,3
17465,80139,2017-11-20,13
64293,45711,2014-09-21,5
65002,56362,2012-08-11,20
79323,81396,2011-07-12,17
85287,19933,2020-02-21,14
89883,10300,2011-04-20,16
43838,12461,2014-11-22,22
98939,69751,2017-02-27,6
2756,25359,2011-01-13,17
23781,33891,2010-08-25,5
57511,11457,2011-11-08,13
33195,57554,2015-01-07,11
40206,21745,2017-07-08,2
72981,79503,2018-10-01,13
50067,19185,2011-02-01,1
54954,97474,2016-12-31,20
17317,79204,2011-07-31,10
6348,54766,2018-10-02,8
65830,11256,2013-11-01,6
43586,55582,2018-04-01,8
84322,2954,2019-01-12,2
70992,23650,2013-08-19,20
78586,94794,2017-08-13,18
35040,48254,2015-01-25,21
84889,97987,2019-09-22,17
21999,73349,2010-10-30,1
43759,76930,2011-01-06,16
5924,2081,2010-09-16,6
29641,33135,2019-10-02,0
56999,27097,2011-08-09,20
21281,84279,2017-05-02,15
40333,89317,2016-11-07,5
70282,45339,2020-06-25,1
20880,83653,2017-04-02,14
71864,37626,2020-04-04,11
46862,56800,2016-10-29,18
28960,85440,2011-12-13,20
59063,52461,2018-03-22,16
61449,32103,2020-09-08,1
73855,42366,2013-06-07,18
80476,9965,2014-11-29,2
56297,49420,2013-03-10,1
95691,31332,2012-04-23,7
56110,33545,2011-06-22,11
68777,59968,2013-08-09,4
44902,16383,2011-08-02,23
84945,30674,2015-06-25,11
11477,54296,2014-10-20,18
53388,3432,2011-06-29,18
36589,66390,2010-10-11,23
49768,10386,2016-02-10,12
69574,31208,2016-12-07,0
28574,84959,2015-05-19,17
52792,82802,2016-04-03,21
1952,52341,2013-08-31,7
6499,94810,2011-02-23,15
70594,31355,2010-06-22,0
81546,12301,2018-08-30,1
53919,32128,2013-10-21,12
49205,39785,2018-03-18,12
71652,51407,2011-06-30,22
51109,59672,2010-09-14,17
79213,12677,2019-05-28,17
77303,57170,2018-03-23,0
51008,23268,2012-05-09,7
99601,34296,2010-01-12,6
83935,9803,2011-12-27,23
75998,78890,2016-03-13,14
13812,83997,2010-03-14,22
60098,560,2015-08-17,17
714,4923,2010-01-30,23
68489,88873,2011-10-30,2
86531,49039,2013-07-21,1
92553,63977,2020-10-03,18
82117,92697,2014-06-16,18
65845,33940,2011-01-04,21
28817,59722,2012-10-11,17
90708,7732,2012-05-09,13
37456,36964,2017-10-17,2
28829,41468,2011-11-22,4
64598,54390,2010-03-09,13
78997,26838,2019-01-14,22
23756,40215,2013-08-10,16
20120,91401,2013-11-17,6
85381,67262,2010-08-17,23
16063,36464,2018-01-01,21
31323,57953,2019-05-04,16
36624,20635,2017-04-29,3
50203,45225,2014-05-21,17
43179,72054,2013-09-25,12
57890,21699,2020-08-14,17
71584,1525,2013-09-16,22
64044,65759,2017-11-12,19
9695,11616,2011-08-11,17
43751,48278,2016-07-01,15
30265,30641,2016-12-07,11
70166,51475,2020-05-01,10
14790,72003,2015-05-03,16
28525,32857,2013-10-02,0
77453,37080,2010-07-27,3
12162,68137,2016-08-05,5
24683,34742,2020-09-01,10
28691,88896,2017-07-31,0
66569,73478,2012-02-19,17
80264,57857,2012-03-24,14
80809,65209,2020-11-20,16
497,94912,2019-01-27,15
46613,88917,2019-11-08,0
39961,81952,2012-02-26,10
77467,99748,2016-03-13,12
53645,14063,2019-10-21,1
73614,48698,2011-08-04,12
46248,95964,2020-08-31,15
53052,38085,2013-12-30,15
